Timestamp,Day,Total,Westbound,Eastbound
2015-10-27 21:00:00,Tuesday,49,37,12
2015-10-27 22:00:00,Tuesday,41,30,11
2015-10-27 23:00:00,Tuesday,17,14,3
2015-10-28 00:00:00,Wednesday,10,8,2
2015-10-28 01:00:00,Wednesday,6,4,2
2015-10-28 02:00:00,Wednesday,5,5,0
2015-10-28 03:00:00,Wednesday,0,0,0
2015-10-28 04:00:00,Wednesday,1,1,0
2015-10-28 05:00:00,Wednesday,7,1,6
2015-10-28 06:00:00,Wednesday,37,6,31
2015-10-28 07:00:00,Wednesday,75,11,64
2015-10-28 08:00:00,Wednesday,275,57,218
2015-10-28 09:00:00,Wednesday,171,31,140
2015-10-28 10:00:00,Wednesday,77,18,59
2015-10-28 11:00:00,Wednesday,49,26,23
2015-10-28 12:00:00,Wednesday,56,25,31
2015-10-28 13:00:00,Wednesday,41,21,20
2015-10-28 14:00:00,Wednesday,58,36,22
2015-10-28 15:00:00,Wednesday,52,39,13
2015-10-28 16:00:00,Wednesday,65,53,12
2015-10-28 17:00:00,Wednesday,149,131,18
2015-10-28 18:00:00,Wednesday,98,89,9
2015-10-28 19:00:00,Wednesday,40,30,10
2015-10-28 20:00:00,Wednesday,34,33,1
2015-10-28 21:00:00,Wednesday,19,14,5
2015-10-28 22:00:00,Wednesday,8,8,0
2015-10-28 23:00:00,Wednesday,18,11,7
2015-10-29 00:00:00,Thursday,3,3,0
2015-10-29 01:00:00,Thursday,2,2,0
2015-10-29 02:00:00,Thursday,1,0,1
2015-10-29 03:00:00,Thursday,1,0,1
2015-10-29 04:00:00,Thursday,3,0,3
2015-10-29 05:00:00,Thursday,2,0,2
2015-10-29 06:00:00,Thursday,17,0,17
2015-10-29 07:00:00,Thursday,40,3,37
2015-10-29 08:00:00,Thursday,140,10,130
2015-10-29 09:00:00,Thursday,111,17,94
2015-10-29 10:00:00,Thursday,62,20,42
2015-10-29 11:00:00,Thursday,47,13,34
2015-10-29 12:00:00,Thursday,53,27,26
2015-10-29 13:00:00,Thursday,30,9,21
2015-10-29 14:00:00,Thursday,54,25,29
2015-10-29 15:00:00,Thursday,63,41,22
2015-10-29 16:00:00,Thursday,88,61,27
2015-10-29 17:00:00,Thursday,221,176,45
2015-10-29 18:00:00,Thursday,184,149,35
2015-10-29 19:00:00,Thursday,97,81,16
2015-10-29 20:00:00,Thursday,55,39,16
2015-10-29 21:00:00,Thursday,38,30,8
2015-10-29 22:00:00,Thursday,34,23,11
2015-10-29 23:00:00,Thursday,22,18,4
2015-10-30 00:00:00,Friday,6,6,0
2015-10-30 01:00:00,Friday,3,2,1
2015-10-30 02:00:00,Friday,4,4,0
2015-10-30 03:00:00,Friday,0,0,0
2015-10-30 04:00:00,Friday,2,0,2
2015-10-30 05:00:00,Friday,4,0,4
2015-10-30 06:00:00,Friday,34,6,28
2015-10-30 07:00:00,Friday,97,11,86
2015-10-30 08:00:00,Friday,262,44,218
2015-10-30 09:00:00,Friday,164,35,129
2015-10-30 10:00:00,Friday,71,16,55
2015-10-30 11:00:00,Friday,64,25,39
2015-10-30 12:00:00,Friday,61,26,35
2015-10-30 13:00:00,Friday,71,41,30
2015-10-30 14:00:00,Friday,58,32,26
2015-10-30 15:00:00,Friday,95,72,23
2015-10-30 16:00:00,Friday,114,84,30
2015-10-30 17:00:00,Friday,229,196,33
2015-10-30 18:00:00,Friday,184,151,33
2015-10-30 19:00:00,Friday,89,70,19
2015-10-30 20:00:00,Friday,46,39,7
2015-10-30 21:00:00,Friday,41,32,9
2015-10-30 22:00:00,Friday,24,22,2
2015-10-30 23:00:00,Friday,29,25,4
2015-10-31 00:00:00,Saturday,16,13,3
2015-10-31 01:00:00,Saturday,6,5,1
2015-10-31 02:00:00,Saturday,5,5,0
2015-10-31 03:00:00,Saturday,2,1,1
2015-10-31 04:00:00,Saturday,1,0,1
2015-10-31 05:00:00,Saturday,3,0,3
2015-10-31 06:00:00,Saturday,1,0,1
2015-10-31 07:00:00,Saturday,16,4,12
2015-10-31 08:00:00,Saturday,15,1,14
2015-10-31 09:00:00,Saturday,18,5,13
2015-10-31 10:00:00,Saturday,35,12,23
2015-10-31 11:00:00,Saturday,43,19,24
2015-10-31 12:00:00,Saturday,29,16,13
2015-10-31 13:00:00,Saturday,55,22,33
2015-10-31 14:00:00,Saturday,48,19,29
2015-10-31 15:00:00,Saturday,47,21,26
2015-10-31 16:00:00,Saturday,42,22,20
2015-10-31 17:00:00,Saturday,38,25,13
2015-10-31 18:00:00,Saturday,64,17,47
2015-10-31 19:00:00,Saturday,39,17,22
2015-10-31 20:00:00,Saturday,23,8,15
2015-10-31 21:00:00,Saturday,17,9,8
2015-10-31 22:00:00,Saturday,28,21,7
2015-10-31 23:00:00,Saturday,25,16,9
2015-11-01 00:00:00,Sunday,16,14,2
2015-11-01 01:00:00,Sunday,14,11,3
2015-11-01 02:00:00,Sunday,1,0,1
2015-11-01 03:00:00,Sunday,1,1,0
2015-11-01 04:00:00,Sunday,0,0,0
2015-11-01 05:00:00,Sunday,3,0,3
2015-11-01 06:00:00,Sunday,2,1,1
2015-11-01 07:00:00,Sunday,10,6,4
2015-11-01 08:00:00,Sunday,14,1,13
2015-11-01 09:00:00,Sunday,20,6,14
2015-11-01 10:00:00,Sunday,31,8,23
2015-11-01 11:00:00,Sunday,42,19,23
2015-11-01 12:00:00,Sunday,30,16,14
2015-11-01 13:00:00,Sunday,36,19,17
2015-11-01 14:00:00,Sunday,31,13,18
2015-11-01 15:00:00,Sunday,47,31,16
2015-11-01 16:00:00,Sunday,38,23,15
2015-11-01 17:00:00,Sunday,28,22,6
2015-11-01 18:00:00,Sunday,28,14,14
2015-11-01 19:00:00,Sunday,24,17,7
2015-11-01 20:00:00,Sunday,15,9,6
2015-11-01 21:00:00,Sunday,12,8,4
2015-11-01 22:00:00,Sunday,10,7,3
2015-11-01 23:00:00,Sunday,4,3,1
2015-11-02 00:00:00,Monday,1,1,0
2015-11-02 01:00:00,Monday,2,1,1
2015-11-02 02:00:00,Monday,1,0,1
2015-11-02 03:00:00,Monday,0,0,0
2015-11-02 04:00:00,Monday,0,0,0
2015-11-02 05:00:00,Monday,9,1,8
2015-11-02 06:00:00,Monday,35,5,30
2015-11-02 07:00:00,Monday,160,22,138
2015-11-02 08:00:00,Monday,303,47,256
2015-11-02 09:00:00,Monday,176,30,146
2015-11-02 10:00:00,Monday,72,20,52
2015-11-02 11:00:00,Monday,53,23,30
2015-11-02 12:00:00,Monday,59,23,36
2015-11-02 13:00:00,Monday,66,40,26
2015-11-02 14:00:00,Monday,71,40,31
2015-11-02 15:00:00,Monday,63,46,17
2015-11-02 16:00:00,Monday,119,98,21
2015-11-02 17:00:00,Monday,264,236,28
2015-11-02 18:00:00,Monday,213,179,34
2015-11-02 19:00:00,Monday,129,117,12
2015-11-02 20:00:00,Monday,56,49,7
2015-11-02 21:00:00,Monday,30,25,5
2015-11-02 22:00:00,Monday,22,19,3
2015-11-02 23:00:00,Monday,9,5,4
2015-11-03 00:00:00,Tuesday,4,4,0
2015-11-03 01:00:00,Tuesday,4,2,2
2015-11-03 02:00:00,Tuesday,1,0,1
2015-11-03 03:00:00,Tuesday,0,0,0
2015-11-03 04:00:00,Tuesday,3,0,3
2015-11-03 05:00:00,Tuesday,8,2,6
2015-11-03 06:00:00,Tuesday,44,6,38
2015-11-03 07:00:00,Tuesday,145,21,124
2015-11-03 08:00:00,Tuesday,341,49,292
2015-11-03 09:00:00,Tuesday,186,38,148
2015-11-03 10:00:00,Tuesday,89,25,64
2015-11-03 11:00:00,Tuesday,69,25,44
2015-11-03 12:00:00,Tuesday,54,20,34
2015-11-03 13:00:00,Tuesday,51,31,20
2015-11-03 14:00:00,Tuesday,69,34,35
2015-11-03 15:00:00,Tuesday,69,42,27
2015-11-03 16:00:00,Tuesday,134,104,30
2015-11-03 17:00:00,Tuesday,287,244,43
2015-11-03 18:00:00,Tuesday,222,183,39
2015-11-03 19:00:00,Tuesday,140,115,25
2015-11-03 20:00:00,Tuesday,73,64,9
2015-11-03 21:00:00,Tuesday,38,27,11
2015-11-03 22:00:00,Tuesday,38,31,7
2015-11-03 23:00:00,Tuesday,19,16,3
2015-11-04 00:00:00,Wednesday,19,15,4
2015-11-04 01:00:00,Wednesday,1,1,0
2015-11-04 02:00:00,Wednesday,5,3,2
2015-11-04 03:00:00,Wednesday,0,0,0
2015-11-04 04:00:00,Wednesday,1,0,1
2015-11-04 05:00:00,Wednesday,7,1,6
2015-11-04 06:00:00,Wednesday,46,4,42
2015-11-04 07:00:00,Wednesday,151,23,128
2015-11-04 08:00:00,Wednesday,321,54,267
2015-11-04 09:00:00,Wednesday,205,38,167
2015-11-04 10:00:00,Wednesday,74,21,53
2015-11-04 11:00:00,Wednesday,66,24,42
2015-11-04 12:00:00,Wednesday,60,36,24
2015-11-04 13:00:00,Wednesday,34,5,29
2015-11-04 14:00:00,Wednesday,62,30,32
2015-11-04 15:00:00,Wednesday,66,43,23
2015-11-04 16:00:00,Wednesday,129,94,35
2015-11-04 17:00:00,Wednesday,269,225,44
2015-11-04 18:00:00,Wednesday,233,192,41
2015-11-04 19:00:00,Wednesday,134,114,20
2015-11-04 20:00:00,Wednesday,52,40,12
2015-11-04 21:00:00,Wednesday,54,44,10
2015-11-04 22:00:00,Wednesday,19,15,4
2015-11-04 23:00:00,Wednesday,20,17,3
2015-11-05 00:00:00,Thursday,15,12,3
2015-11-05 01:00:00,Thursday,5,4,1
2015-11-05 02:00:00,Thursday,2,0,2
2015-11-05 03:00:00,Thursday,1,0,1
2015-11-05 04:00:00,Thursday,2,0,2
2015-11-05 05:00:00,Thursday,5,0,5
2015-11-05 06:00:00,Thursday,42,5,37
2015-11-05 07:00:00,Thursday,138,20,118
2015-11-05 08:00:00,Thursday,307,50,257
2015-11-05 09:00:00,Thursday,181,38,143
2015-11-05 10:00:00,Thursday,84,24,60
2015-11-05 11:00:00,Thursday,60,22,38
2015-11-05 12:00:00,Thursday,82,39,43
2015-11-05 13:00:00,Thursday,49,22,27
2015-11-05 14:00:00,Thursday,72,45,27
2015-11-05 15:00:00,Thursday,65,41,24
2015-11-05 16:00:00,Thursday,122,85,37
2015-11-05 17:00:00,Thursday,290,235,55
2015-11-05 18:00:00,Thursday,200,158,42
2015-11-05 19:00:00,Thursday,118,93,25
2015-11-05 20:00:00,Thursday,78,65,13
2015-11-05 21:00:00,Thursday,51,48,3
2015-11-05 22:00:00,Thursday,34,25,9
2015-11-05 23:00:00,Thursday,15,14,1
2015-11-06 00:00:00,Friday,14,11,3
2015-11-06 01:00:00,Friday,3,1,2
2015-11-06 02:00:00,Friday,2,1,1
2015-11-06 03:00:00,Friday,2,2,0
2015-11-06 04:00:00,Friday,1,0,1
2015-11-06 05:00:00,Friday,9,0,9
2015-11-06 06:00:00,Friday,45,5,40
2015-11-06 07:00:00,Friday,122,18,104
2015-11-06 08:00:00,Friday,309,42,267
2015-11-06 09:00:00,Friday,166,32,134
2015-11-06 10:00:00,Friday,77,26,51
2015-11-06 11:00:00,Friday,62,27,35
2015-11-06 12:00:00,Friday,62,27,35
2015-11-06 13:00:00,Friday,62,35,27
2015-11-06 14:00:00,Friday,71,46,25
2015-11-06 15:00:00,Friday,97,68,29
2015-11-06 16:00:00,Friday,130,103,27
2015-11-06 17:00:00,Friday,253,219,34
2015-11-06 18:00:00,Friday,190,155,35
2015-11-06 19:00:00,Friday,83,61,22
2015-11-06 20:00:00,Friday,52,41,11
2015-11-06 21:00:00,Friday,23,16,7
2015-11-06 22:00:00,Friday,30,21,9
2015-11-06 23:00:00,Friday,23,19,4
2015-11-07 00:00:00,Saturday,11,6,5
2015-11-07 01:00:00,Saturday,10,6,4
2015-11-07 02:00:00,Saturday,7,7,0
2015-11-07 03:00:00,Saturday,0,0,0
2015-11-07 04:00:00,Saturday,0,0,0
2015-11-07 05:00:00,Saturday,2,0,2
2015-11-07 06:00:00,Saturday,8,2,6
2015-11-07 07:00:00,Saturday,19,1,18
2015-11-07 08:00:00,Saturday,17,7,10
2015-11-07 09:00:00,Saturday,39,14,25
2015-11-07 10:00:00,Saturday,47,19,28
2015-11-07 11:00:00,Saturday,40,18,22
2015-11-07 12:00:00,Saturday,51,22,29
2015-11-07 13:00:00,Saturday,55,28,27
2015-11-07 14:00:00,Saturday,38,15,23
2015-11-07 15:00:00,Saturday,38,20,18
2015-11-07 16:00:00,Saturday,32,19,13
2015-11-07 17:00:00,Saturday,29,14,15
2015-11-07 18:00:00,Saturday,37,21,16
2015-11-07 19:00:00,Saturday,27,16,11
2015-11-07 20:00:00,Saturday,15,13,2
2015-11-07 21:00:00,Saturday,17,11,6
2015-11-07 22:00:00,Saturday,20,10,10
2015-11-07 23:00:00,Saturday,15,13,2
2015-11-08 00:00:00,Sunday,11,11,0
2015-11-08 01:00:00,Sunday,14,11,3
2015-11-08 02:00:00,Sunday,3,3,0
2015-11-08 03:00:00,Sunday,2,1,1
2015-11-08 04:00:00,Sunday,0,0,0
2015-11-08 05:00:00,Sunday,2,1,1
2015-11-08 06:00:00,Sunday,5,0,5
2015-11-08 07:00:00,Sunday,12,2,10
2015-11-08 08:00:00,Sunday,11,2,9
2015-11-08 09:00:00,Sunday,19,8,11
2015-11-08 10:00:00,Sunday,21,8,13
2015-11-08 11:00:00,Sunday,33,14,19
2015-11-08 12:00:00,Sunday,47,13,34
2015-11-08 13:00:00,Sunday,62,24,38
2015-11-08 14:00:00,Sunday,35,18,17
2015-11-08 15:00:00,Sunday,44,25,19
2015-11-08 16:00:00,Sunday,38,25,13
2015-11-08 17:00:00,Sunday,43,28,15
2015-11-08 18:00:00,Sunday,35,19,16
2015-11-08 19:00:00,Sunday,24,19,5
2015-11-08 20:00:00,Sunday,15,10,5
2015-11-08 21:00:00,Sunday,19,17,2
2015-11-08 22:00:00,Sunday,13,11,2
2015-11-08 23:00:00,Sunday,7,6,1
2015-11-09 00:00:00,Monday,3,2,1
2015-11-09 01:00:00,Monday,2,2,0
2015-11-09 02:00:00,Monday,0,0,0
2015-11-09 03:00:00,Monday,1,0,1
2015-11-09 04:00:00,Monday,3,2,1
2015-11-09 05:00:00,Monday,6,1,5
2015-11-09 06:00:00,Monday,46,3,43
2015-11-09 07:00:00,Monday,142,13,129
2015-11-09 08:00:00,Monday,320,38,282
2015-11-09 09:00:00,Monday,244,36,208
2015-11-09 10:00:00,Monday,79,20,59
2015-11-09 11:00:00,Monday,62,25,37
2015-11-09 12:00:00,Monday,48,14,34
2015-11-09 13:00:00,Monday,44,17,27
2015-11-09 14:00:00,Monday,54,32,22
2015-11-09 15:00:00,Monday,59,33,26
2015-11-09 16:00:00,Monday,115,91,24
2015-11-09 17:00:00,Monday,259,204,55
2015-11-09 18:00:00,Monday,212,182,30
2015-11-09 19:00:00,Monday,137,111,26
2015-11-09 20:00:00,Monday,74,57,17
2015-11-09 21:00:00,Monday,35,30,5
2015-11-09 22:00:00,Monday,26,18,8
2015-11-09 23:00:00,Monday,18,12,6
2015-11-10 00:00:00,Tuesday,9,7,2
2015-11-10 01:00:00,Tuesday,5,4,1
2015-11-10 02:00:00,Tuesday,0,0,0
2015-11-10 03:00:00,Tuesday,0,0,0
2015-11-10 04:00:00,Tuesday,2,0,2
2015-11-10 05:00:00,Tuesday,9,3,6
2015-11-10 06:00:00,Tuesday,45,6,39
2015-11-10 07:00:00,Tuesday,142,16,126
2015-11-10 08:00:00,Tuesday,292,37,255
2015-11-10 09:00:00,Tuesday,197,36,161
2015-11-10 10:00:00,Tuesday,93,33,60
2015-11-10 11:00:00,Tuesday,48,14,34
2015-11-10 12:00:00,Tuesday,47,24,23
2015-11-10 13:00:00,Tuesday,39,15,24
2015-11-10 14:00:00,Tuesday,57,28,29
2015-11-10 15:00:00,Tuesday,48,28,20
2015-11-10 16:00:00,Tuesday,105,71,34
2015-11-10 17:00:00,Tuesday,221,188,33
2015-11-10 18:00:00,Tuesday,201,163,38
2015-11-10 19:00:00,Tuesday,87,75,12
2015-11-10 20:00:00,Tuesday,65,55,10
2015-11-10 21:00:00,Tuesday,31,21,10
2015-11-10 22:00:00,Tuesday,18,14,4
2015-11-10 23:00:00,Tuesday,16,11,5
2015-11-11 00:00:00,Wednesday,7,5,2
2015-11-11 01:00:00,Wednesday,1,1,0
2015-11-11 02:00:00,Wednesday,2,1,1
2015-11-11 03:00:00,Wednesday,0,0,0
2015-11-11 04:00:00,Wednesday,1,0,1
2015-11-11 05:00:00,Wednesday,3,1,2
2015-11-11 06:00:00,Wednesday,13,0,13
2015-11-11 07:00:00,Wednesday,36,0,36
2015-11-11 08:00:00,Wednesday,109,14,95
2015-11-11 09:00:00,Wednesday,81,15,66
2015-11-11 10:00:00,Wednesday,47,14,33
2015-11-11 11:00:00,Wednesday,24,10,14
2015-11-11 12:00:00,Wednesday,27,8,19
2015-11-11 13:00:00,Wednesday,26,11,15
2015-11-11 14:00:00,Wednesday,23,15,8
2015-11-11 15:00:00,Wednesday,23,12,11
2015-11-11 16:00:00,Wednesday,49,33,16
2015-11-11 17:00:00,Wednesday,88,62,26
2015-11-11 18:00:00,Wednesday,109,93,16
2015-11-11 19:00:00,Wednesday,60,42,18
2015-11-11 20:00:00,Wednesday,36,25,11
2015-11-11 21:00:00,Wednesday,26,20,6
2015-11-11 22:00:00,Wednesday,16,12,4
2015-11-11 23:00:00,Wednesday,9,7,2
2015-11-12 00:00:00,Thursday,9,8,1
2015-11-12 01:00:00,Thursday,2,1,1
2015-11-12 02:00:00,Thursday,0,0,0
2015-11-12 03:00:00,Thursday,1,1,0
2015-11-12 04:00:00,Thursday,1,1,0
2015-11-12 05:00:00,Thursday,5,0,5
2015-11-12 06:00:00,Thursday,36,4,32
2015-11-12 07:00:00,Thursday,98,11,87
2015-11-12 08:00:00,Thursday,233,32,201
2015-11-12 09:00:00,Thursday,171,27,144
2015-11-12 10:00:00,Thursday,64,22,42
2015-11-12 11:00:00,Thursday,52,14,38
2015-11-12 12:00:00,Thursday,40,25,15
2015-11-12 13:00:00,Thursday,42,23,19
2015-11-12 14:00:00,Thursday,40,17,23
2015-11-12 15:00:00,Thursday,40,28,12
2015-11-12 16:00:00,Thursday,72,51,21
2015-11-12 17:00:00,Thursday,163,125,38
2015-11-12 18:00:00,Thursday,121,95,26
2015-11-12 19:00:00,Thursday,72,56,16
2015-11-12 20:00:00,Thursday,43,31,12
2015-11-12 21:00:00,Thursday,22,21,1
2015-11-12 22:00:00,Thursday,24,22,2
2015-11-12 23:00:00,Thursday,17,11,6
2015-11-13 00:00:00,Friday,5,3,2
2015-11-13 01:00:00,Friday,3,3,0
2015-11-13 02:00:00,Friday,3,3,0
2015-11-13 03:00:00,Friday,0,0,0
2015-11-13 04:00:00,Friday,2,1,1
2015-11-13 05:00:00,Friday,1,0,1
2015-11-13 06:00:00,Friday,39,2,37
2015-11-13 07:00:00,Friday,107,11,96
2015-11-13 08:00:00,Friday,267,35,232
2015-11-13 09:00:00,Friday,186,23,163
2015-11-13 10:00:00,Friday,88,19,69
2015-11-13 11:00:00,Friday,49,14,35
2015-11-13 12:00:00,Friday,48,19,29
2015-11-13 13:00:00,Friday,64,29,35
2015-11-13 14:00:00,Friday,63,33,30
2015-11-13 15:00:00,Friday,71,42,29
2015-11-13 16:00:00,Friday,117,82,35
2015-11-13 17:00:00,Friday,196,166,30
2015-11-13 18:00:00,Friday,186,154,32
2015-11-13 19:00:00,Friday,90,67,23
2015-11-13 20:00:00,Friday,41,32,9
2015-11-13 21:00:00,Friday,27,21,6
2015-11-13 22:00:00,Friday,24,18,6
2015-11-13 23:00:00,Friday,21,16,5
2015-11-14 00:00:00,Saturday,12,11,1
2015-11-14 01:00:00,Saturday,9,7,2
2015-11-14 02:00:00,Saturday,8,7,1
2015-11-14 03:00:00,Saturday,5,2,3
2015-11-14 04:00:00,Saturday,7,3,4
2015-11-14 05:00:00,Saturday,2,0,2
2015-11-14 06:00:00,Saturday,7,2,5
2015-11-14 07:00:00,Saturday,8,0,8
2015-11-14 08:00:00,Saturday,18,6,12
2015-11-14 09:00:00,Saturday,33,6,27
2015-11-14 10:00:00,Saturday,42,17,25
2015-11-14 11:00:00,Saturday,21,15,6
2015-11-14 12:00:00,Saturday,35,13,22
2015-11-14 13:00:00,Saturday,40,12,28
2015-11-14 14:00:00,Saturday,50,18,32
2015-11-14 15:00:00,Saturday,32,12,20
2015-11-14 16:00:00,Saturday,39,22,17
2015-11-14 17:00:00,Saturday,36,20,16
2015-11-14 18:00:00,Saturday,29,17,12
2015-11-14 19:00:00,Saturday,26,12,14
2015-11-14 20:00:00,Saturday,14,9,5
2015-11-14 21:00:00,Saturday,9,7,2
2015-11-14 22:00:00,Saturday,11,9,2
2015-11-14 23:00:00,Saturday,13,9,4
2015-11-15 00:00:00,Sunday,7,7,0
2015-11-15 01:00:00,Sunday,4,3,1
2015-11-15 02:00:00,Sunday,2,2,0
2015-11-15 03:00:00,Sunday,2,1,1
2015-11-15 04:00:00,Sunday,5,2,3
2015-11-15 05:00:00,Sunday,1,0,1
2015-11-15 06:00:00,Sunday,5,0,5
2015-11-15 07:00:00,Sunday,7,3,4
2015-11-15 08:00:00,Sunday,13,5,8
2015-11-15 09:00:00,Sunday,13,1,12
2015-11-15 10:00:00,Sunday,15,3,12
2015-11-15 11:00:00,Sunday,32,7,25
2015-11-15 12:00:00,Sunday,45,14,31
2015-11-15 13:00:00,Sunday,37,12,25
2015-11-15 14:00:00,Sunday,30,18,12
2015-11-15 15:00:00,Sunday,52,25,27
2015-11-15 16:00:00,Sunday,41,20,21
2015-11-15 17:00:00,Sunday,22,15,7
2015-11-15 18:00:00,Sunday,32,17,15
2015-11-15 19:00:00,Sunday,20,15,5
2015-11-15 20:00:00,Sunday,16,13,3
2015-11-15 21:00:00,Sunday,10,10,0
2015-11-15 22:00:00,Sunday,15,12,3
2015-11-15 23:00:00,Sunday,10,8,2
2015-11-16 00:00:00,Monday,3,1,2
2015-11-16 01:00:00,Monday,2,1,1
2015-11-16 02:00:00,Monday,1,0,1
2015-11-16 03:00:00,Monday,1,1,0
2015-11-16 04:00:00,Monday,2,0,2
2015-11-16 05:00:00,Monday,6,1,5
2015-11-16 06:00:00,Monday,34,1,33
2015-11-16 07:00:00,Monday,123,9,114
2015-11-16 08:00:00,Monday,336,34,302
2015-11-16 09:00:00,Monday,200,35,165
2015-11-16 10:00:00,Monday,97,23,74
2015-11-16 11:00:00,Monday,43,10,33
2015-11-16 12:00:00,Monday,61,24,37
2015-11-16 13:00:00,Monday,51,21,30
2015-11-16 14:00:00,Monday,46,26,20
2015-11-16 15:00:00,Monday,60,37,23
2015-11-16 16:00:00,Monday,122,87,35
2015-11-16 17:00:00,Monday,223,174,49
2015-11-16 18:00:00,Monday,218,189,29
2015-11-16 19:00:00,Monday,102,81,21
2015-11-16 20:00:00,Monday,63,52,11
2015-11-16 21:00:00,Monday,36,30,6
2015-11-16 22:00:00,Monday,32,25,7
2015-11-16 23:00:00,Monday,20,16,4
2015-11-17 00:00:00,Tuesday,8,8,0
2015-11-17 01:00:00,Tuesday,8,7,1
2015-11-17 02:00:00,Tuesday,1,0,1
2015-11-17 03:00:00,Tuesday,0,0,0
2015-11-17 04:00:00,Tuesday,3,1,2
2015-11-17 05:00:00,Tuesday,8,1,7
2015-11-17 06:00:00,Tuesday,42,4,38
2015-11-17 07:00:00,Tuesday,125,19,106
2015-11-17 08:00:00,Tuesday,277,28,249
2015-11-17 09:00:00,Tuesday,179,24,155
2015-11-17 10:00:00,Tuesday,74,11,63
2015-11-17 11:00:00,Tuesday,56,13,43
2015-11-17 12:00:00,Tuesday,54,19,35
2015-11-17 13:00:00,Tuesday,51,25,26
2015-11-17 14:00:00,Tuesday,48,26,22
2015-11-17 15:00:00,Tuesday,55,35,20
2015-11-17 16:00:00,Tuesday,102,77,25
2015-11-17 17:00:00,Tuesday,237,178,59
2015-11-17 18:00:00,Tuesday,165,136,29
2015-11-17 19:00:00,Tuesday,101,92,9
2015-11-17 20:00:00,Tuesday,61,46,15
2015-11-17 21:00:00,Tuesday,46,38,8
2015-11-17 22:00:00,Tuesday,25,19,6
2015-11-17 23:00:00,Tuesday,16,15,1
2015-11-18 00:00:00,Wednesday,6,5,1
2015-11-18 01:00:00,Wednesday,1,1,0
2015-11-18 02:00:00,Wednesday,3,2,1
2015-11-18 03:00:00,Wednesday,0,0,0
2015-11-18 04:00:00,Wednesday,2,1,1
2015-11-18 05:00:00,Wednesday,10,2,8
2015-11-18 06:00:00,Wednesday,30,2,28
2015-11-18 07:00:00,Wednesday,117,10,107
2015-11-18 08:00:00,Wednesday,285,32,253
2015-11-18 09:00:00,Wednesday,199,25,174
2015-11-18 10:00:00,Wednesday,125,29,96
2015-11-18 11:00:00,Wednesday,40,9,31
2015-11-18 12:00:00,Wednesday,60,24,36
2015-11-18 13:00:00,Wednesday,54,21,33
2015-11-18 14:00:00,Wednesday,56,27,29
2015-11-18 15:00:00,Wednesday,61,34,27
2015-11-18 16:00:00,Wednesday,97,74,23
2015-11-18 17:00:00,Wednesday,205,165,40
2015-11-18 18:00:00,Wednesday,185,141,44
2015-11-18 19:00:00,Wednesday,113,96,17
2015-11-18 20:00:00,Wednesday,73,57,16
2015-11-18 21:00:00,Wednesday,43,35,8
2015-11-18 22:00:00,Wednesday,27,22,5
2015-11-18 23:00:00,Wednesday,24,19,5
2015-11-19 00:00:00,Thursday,5,3,2
2015-11-19 01:00:00,Thursday,5,4,1
2015-11-19 02:00:00,Thursday,2,2,0
2015-11-19 03:00:00,Thursday,1,1,0
2015-11-19 04:00:00,Thursday,1,0,1
2015-11-19 05:00:00,Thursday,6,0,6
2015-11-19 06:00:00,Thursday,47,2,45
2015-11-19 07:00:00,Thursday,91,13,78
2015-11-19 08:00:00,Thursday,224,28,196
2015-11-19 09:00:00,Thursday,184,26,158
2015-11-19 10:00:00,Thursday,87,16,71
2015-11-19 11:00:00,Thursday,46,19,27
2015-11-19 12:00:00,Thursday,59,25,34
2015-11-19 13:00:00,Thursday,40,17,23
2015-11-19 14:00:00,Thursday,47,28,19
2015-11-19 15:00:00,Thursday,55,30,25
2015-11-19 16:00:00,Thursday,95,69,26
2015-11-19 17:00:00,Thursday,190,153,37
2015-11-19 18:00:00,Thursday,167,136,31
2015-11-19 19:00:00,Thursday,84,68,16
2015-11-19 20:00:00,Thursday,57,42,15
2015-11-19 21:00:00,Thursday,46,37,9
2015-11-19 22:00:00,Thursday,26,21,5
2015-11-19 23:00:00,Thursday,17,15,2
2015-11-19 23:00:00,Thursday,17,15,2
2015-11-19 23:00:00,Thursday,17,15,2
NaT,Friday,6,3,3
2015-11-20 01:00:00,Friday,1,1,0
2015-11-20 02:00:00,Friday,3,3,0
2015-11-20 03:00:00,Friday,0,0,0
2015-11-20 04:00:00,Friday,4,1,3
2015-11-20 05:00:00,Friday,1,0,1
2015-11-20 06:00:00,Friday,16,0,16
2015-11-20 07:00:00,Friday,69,10,59
2015-11-20 08:00:00,Friday,210,19,191
2015-11-20 09:00:00,Friday,159,20,139
2015-11-20 10:00:00,Friday,76,18,58
2015-11-20 11:00:00,Friday,53,17,36
2015-11-20 12:00:00,Friday,50,27,23
2015-11-20 13:00:00,Friday,48,27,21
2015-11-20 14:00:00,Friday,39,17,22
2015-11-20 15:00:00,Friday,63,35,28
2015-11-20 16:00:00,Friday,82,52,30
2015-11-20 17:00:00,Friday,173,140,33
2015-11-20 18:00:00,Friday,155,110,45
2015-11-20 19:00:00,Friday,77,54,23
2015-11-20 20:00:00,Friday,43,37,6
2015-11-20 21:00:00,Friday,34,25,9
2015-11-20 22:00:00,Friday,27,18,9
2015-11-20 23:00:00,Friday,17,14,3
2015-11-21 00:00:00,Saturday,11,11,0
